Filename	StartTimeStamp	XIC-WideFrac	XIC-FWHM-Q1	XIC-FWHM-Q2	XIC-FWHM-Q3	XIC-Height-Q2	XIC-Height-Q3	XIC-Height-Q4	RT-Duration	RT-TIC-Q1	RT-TIC-Q2	RT-TIC-Q3	RT-TIC-Q4	RT-MS-Q1	RT-MS-Q2	RT-MS-Q3	RT-MS-Q4	RT-MSMS-Q1	RT-MSMS-Q2	RT-MSMS-Q3	RT-MSMS-Q4	MS1-TIC-Change-Q2	MS1-TIC-Change-Q3	MS1-TIC-Change-Q4	MS1-TIC-Q2	MS1-TIC-Q3	MS1-TIC-Q4	MS1-Count	MS1-Freq-Max	MS1-Density-Q1	MS1-Density-Q2	MS1-Density-Q3	MS2-Count	MS2-Freq-Max	MS2-Density-Q1	MS2-Density-Q2	MS2-Density-Q3	MS2-PrecZ-1	MS2-PrecZ-2	MS2-PrecZ-3	MS2-PrecZ-4	MS2-PrecZ-5	MS2-PrecZ-more	MS2-PrecZ-likely-1	MS2-PrecZ-likely-multi
TCGA-AA-A01C-01A-22_W_VU_20121015_A0218_4F_R_FR02	2012-10-15T15:46:59Z	0.317276	17.3192	19.2432	23.1177	0.915539	0.955456	4.59639	4799.9	0.213675	0.100094	0.0679159	0.618315	0.2465	0.310619	0.27408	0.168801	0.213428	0.133127	0.149815	0.50363	1.27157	1.87515	5.63044	0.610492	2.63606	3.82501	3102	1.07665	1786	2672.5	3200.75	11438	4.82578	503	674	822	0	0.659119	0.296818	0.0395174	0.00428397	0.000262284	0	0
TCGA-AA-A01C-01A-22_W_VU_20121015_A0218_4F_R_FR03	2012-10-15T17:25:11Z	0.334239	17.379	19.1518	22.9963	0.897917	0.999873	4.13855	4799.73	0.147528	0.135212	0.0654906	0.65177	0.239108	0.317059	0.275121	0.168712	0.207627	0.135285	0.148406	0.508682	1.18537	1.86982	3.91534	0.838215	2.80035	2.73187	3127	1.07904	1351	2477	3218.5	11411	4.82031	506	682	849	0	0.662431	0.304268	0.0309351	0.00175269	0.000613443	0	0
TCGA-AA-A01C-01A-22_W_VU_20121015_A0218_4F_R_FR04	2012-10-15T19:03:23Z	0.33243	17.5509	19.3334	23.0701	0.839561	0.909554	4.39521	4799.12	0.143089	0.12172	0.089124	0.646068	0.251948	0.330034	0.253673	0.164346	0.199184	0.136601	0.143899	0.520316	1.34531	2.22159	5.59617	0.767668	2.66139	2.81596	3199	1.08636	1266	2481	3167.5	11073	4.64518	495	669	841	0	0.664951	0.291791	0.0397363	0.00298022	0.000541859	0	0
TCGA-AA-A01C-01A-22_W_VU_20121015_A0218_4F_R_FR05	2012-10-15T20:41:36Z	0.326906	18.3999	20.2552	24.2073	1.01172	1.02541	4.36534	4799.86	0.146414	0.127841	0.0847803	0.640965	0.230425	0.323297	0.276114	0.170164	0.200908	0.139381	0.147385	0.512327	1.16784	1.54636	4.05383	0.714933	2.7408	2.56668	3107	1.07985	1439	2546	3203.5	11202	4.77532	486	651	827	0	0.656668	0.276915	0.0587395	0.00723085	0.000446349	0	0
TCGA-AA-A01C-01A-22_W_VU_20121015_A0218_4F_R_FR06	2012-10-15T22:19:48Z	0.328744	18.0708	20.0954	23.6948	0.945274	1.00475	4.32705	4799.66	0.170767	0.0332558	0.147571	0.648406	0.219176	0.322747	0.288502	0.169574	0.205426	0.140126	0.147594	0.506854	1.24139	1.87292	4.01244	0.82006	2.80233	2.68877	3130	1.08277	1493	2517.5	3243.75	11258	4.77398	497	655	834	0	0.656333	0.296944	0.0421034	0.00426363	0.000355303	0	0
TCGA-AA-A01C-01A-22_W_VU_20121015_A0218_4F_R_FR07	2012-10-15T23:58:00Z	0.335951	18.6248	20.5585	24.7492	0.982142	0.914344	4.26708	4799.34	0.168755	0.0324408	0.121494	0.67731	0.225412	0.325207	0.280269	0.169111	0.201308	0.139246	0.146448	0.512998	1.10258	1.96357	3.9423	0.751246	3.00656	2.64678	3067	1.06557	1279	2453	3321.5	11204	4.81408	467	642	825	0	0.626383	0.322831	0.0457872	0.00401642	0.000981792	0	0
TCGA-AA-A01C-01A-22_W_VU_20121015_A0218_4F_R_FR08	2012-10-16T01:36:09Z	0.335408	17.8288	19.9181	23.7549	0.891147	0.922503	4.23571	4799.62	0.201801	0.0518973	0.134723	0.611579	0.225237	0.319077	0.288892	0.166794	0.211774	0.136817	0.140744	0.510664	1.28794	2.59671	3.70006	0.751866	3.09058	2.01778	3185	1.08274	1190	2380	3374	11410	4.86616	504	662	840	0	0.620596	0.300964	0.0704645	0.00771253	0.000262927	0	0
TCGA-AA-A01C-01A-22_W_VU_20121015_A0218_4F_R_FR09	2012-10-16T03:14:21Z	0.331824	18.2049	20.0673	23.839	0.884368	0.966173	4.69158	4799.62	0.206377	0.0493917	0.11737	0.626861	0.219793	0.332469	0.281479	0.166259	0.216067	0.1336	0.140204	0.510129	1.19865	2.28125	3.85245	0.643491	2.80583	2.40501	3215	1.0792	1206	2310	3167.5	10819	4.7451	485	656	843	0	0.644237	0.303355	0.0487106	0.0027729	0.0009243	0	0
TCGA-AA-A01C-01A-22_W_VU_20121015_A0218_4F_R_FR10	2012-10-16T04:52:34Z	0.322253	18.0714	19.9363	23.9268	0.816262	0.897654	4.12558	4798.98	0.214264	0.0530323	0.106977	0.625727	0.209429	0.336541	0.282078	0.171952	0.22114	0.128288	0.140299	0.510272	1.26825	2.2003	3.78021	0.712215	2.64134	2.12883	3254	1.07532	1197	2296	3193	10439	4.69138	494	667	850	0	0.670371	0.273398	0.0487595	0.00660983	0.000862152	0	0
TCGA-AA-A01C-01A-22_W_VU_20121016_A0218_4F_R_FR11	2012-10-16T06:30:46Z	0.324292	17.757	19.7349	23.7292	0.82239	0.998643	3.79057	4798.98	0.213615	0.0422008	0.0893927	0.654791	0.211626	0.343924	0.277253	0.167197	0.222581	0.123426	0.14068	0.513313	1.09616	1.45514	3.81271	0.566578	1.91858	2.57323	3302	1.08524	1120	2156.5	3098.75	10139	4.70831	469.5	656	849	0	0.663675	0.288194	0.0438899	0.00364928	0.000591774	0	0
TCGA-AA-A01C-01A-22_W_VU_20121016_A0218_4F_R_FR12	2012-10-16T08:08:58Z	0.323192	18.0318	20.0172	23.7933	0.907834	1.07791	4.93713	4799.18	0.218581	0.0359028	0.0492739	0.696242	0.194703	0.35234	0.280261	0.172695	0.233107	0.118745	0.138705	0.509444	1.05351	1.48558	4.12661	0.488455	1.81033	3.05006	3366	1.13211	1178	2009	2982	9663	4.77794	458	652	840	0	0.7092	0.256442	0.028666	0.00486391	0.0008279	0	0
TCGA-AA-A01C-01A-22_W_VU_20121016_A0218_4F_R_FR13	2012-10-16T09:47:10Z	0.326761	17.9941	19.8253	23.7651	1.1105	1.12764	4.39843	4799.94	0.240492	0.0274447	0.0406893	0.691374	0.205166	0.337174	0.293642	0.164018	0.228426	0.12233	0.146846	0.502398	1.10734	1.89774	4.53858	0.393044	2.13057	3.19186	3263	1.07979	1172	2048	3211	10549	4.87442	481	649	840	0	0.648971	0.294435	0.0494834	0.0067305	0.000379183	0	0
TCGA-AA-A01C-01A-22_W_VU_20121016_A0218_4F_R_FR14	2012-10-16T11:25:22Z	0.320641	17.7629	19.6919	23.7084	1.03724	1.03524	5.26973	4799.77	0.255536	0.0136808	0.0552827	0.6755	0.240033	0.328369	0.269072	0.162526	0.217318	0.127875	0.150698	0.50411	1.3088	1.93567	5.39323	0.939224	2.07502	3.89357	3149	1.0861	1262	2083	3271	10925	4.91577	483	641	831	0	0.633501	0.31341	0.0464073	0.00631579	0.0002746	0	9.15E-05
TCGA-AA-A01C-01A-22_W_VU_20121016_A0218_4F_R_FR15	2012-10-16T13:03:34Z	0.331184	18.0704	20.2025	23.9699	1.1326	1.0027	4.9275	4799.17	0.243032	0.0417933	0.0647697	0.650405	0.253318	0.332315	0.256761	0.157606	0.206841	0.127676	0.149163	0.51632	1.00487	1.56372	4.74885	0.218794	1.99153	3.24966	3105	1.07817	1043	2283	3088	10858	4.78019	462	626	819	0	0.690735	0.264505	0.0387733	0.00580217	0.000184196	0	0
TCGA-AA-A01D-01A-23_W_VU_20121105_A0218_5I_R_FR01	2012-11-05T23:09:12Z	0.316239	16.6924	18.6117	21.7542	0.847653	0.950597	4.37606	4799.26	0.226924	0.0840602	0.0824738	0.606542	0.264959	0.328045	0.244654	0.162342	0.208928	0.129893	0.137827	0.523352	1.1098	2.1781	4.91065	0.148436	2.62074	3.01234	3304	1.09172	723	1496	1964	9477	4.21079	553	724	970	0	0.622138	0.298934	0.0610953	0.0130843	0.00474834	0	0
TCGA-AA-A01D-01A-23_W_VU_20121105_A0218_5I_R_FR02	2012-11-06T00:47:26Z	0.308407	16.5272	18.4189	21.8498	0.995642	1.04509	4.8282	4799.37	0.290985	0.0475867	0.0839173	0.577511	0.264552	0.329936	0.24578	0.159732	0.222878	0.138017	0.146531	0.492574	1.29382	2.03902	5.54783	0.303446	2.5277	3.94928	3206	1.11428	767	1416.5	2008	10230	4.51559	579	749	979	0	0.583675	0.313196	0.0793744	0.0180841	0.0056696	0	0
TCGA-AA-A01D-01A-23_W_VU_20121105_A0218_5I_R_FR03	2012-11-06T02:25:38Z	0.316789	17.1859	19.5334	24.004	0.874863	0.884503	4.72023	4799.65	0.257698	0.0587458	0.0631009	0.620455	0.279091	0.328303	0.237344	0.155262	0.200674	0.134263	0.139954	0.52511	1.08909	2.31572	4.37476	0.172365	2.74534	3.00797	3186	1.11246	711	1533	1980	9953	4.24995	593	791	981	0	0.552698	0.334773	0.0815834	0.0233096	0.00763589	0	0
TCGA-AA-A01D-01A-23_W_VU_20121105_A0218_5I_R_FR04	2012-11-06T04:03:48Z	0.321818	16.2269	18.0333	21.6128	0.874726	0.904736	4.4988	4799.64	0.218206	0.10616	0.0526447	0.622989	0.271964	0.334872	0.23675	0.156414	0.17633	0.139815	0.143859	0.539996	1.00122	2.15118	4.60323	0.154259	2.71388	3.06696	3224	1.11051	711	1452.5	1960.25	9639	4.12082	599	800	977	0	0.54902	0.350866	0.08061	0.0164955	0.00300861	0	0
TCGA-AA-A01D-01A-23_W_VU_20121105_A0218_5I_R_FR05	2012-11-06T05:41:57Z	0.313983	17.1836	19.5299	23.5856	0.803618	0.750364	4.091	4799.27	0.221707	0.111288	0.0578669	0.609138	0.262241	0.337833	0.242827	0.157099	0.202402	0.146127	0.14832	0.503152	1.04198	1.56436	4.20694	0.275311	2.15924	2.7536	3284	1.12109	753	1359.5	1966	9526	4.12817	602	807	989	0	0.531913	0.337812	0.0943733	0.0287634	0.00713836	0	0
TCGA-AA-A01D-01A-23_W_VU_20121106_A0218_5I_R_FR06	2012-11-06T07:20:07Z	0.317114	16.3949	18.5521	22.2431	0.658241	0.844862	4.25642	4799.25	0.174878	0.129742	0.0903566	0.605024	0.272114	0.32111	0.245125	0.16165	0.200581	0.132306	0.131963	0.53515	1.08088	1.42956	4.48349	0.26596	1.99422	3.04007	3392	1.11851	780.75	1650	1991.25	9454	4.25867	616	823	1018	0	0.554051	0.301248	0.103554	0.0340597	0.00708695	0	0
TCGA-AA-A01D-01A-23_W_VU_20121106_A0218_5I_R_FR07	2012-11-06T08:58:18Z	0.314988	16.2465	18.2171	21.4273	0.737982	0.819664	4.30051	4799.18	0.188547	0.100634	0.102526	0.608294	0.261285	0.323756	0.248844	0.166115	0.179585	0.130642	0.131317	0.558455	1.06507	1.42319	4.62337	0.442662	2.01758	2.91894	3459	1.12016	743	1636	1996	9067	4.10526	612.5	816	1008	0	0.582993	0.280909	0.0910996	0.0344105	0.0105878	0	0
TCGA-AA-A01D-01A-23_W_VU_20121106_A0218_5I_R_FR08	2012-11-06T10:36:28Z	0.314079	17.1178	19.1759	22.5167	0.751685	0.942063	4.70685	4799.57	0.210488	0.0755075	0.126432	0.587572	0.247245	0.334312	0.256878	0.161565	0.197069	0.134169	0.135078	0.533684	1.05561	1.98184	5.50156	0.167703	2.73681	3.28963	3358	1.11897	701.25	1620	2038	9539	4.29664	603	812	1014	0	0.547961	0.276339	0.141	0.0293532	0.00534647	0	0
TCGA-AA-A01D-01A-23_W_VU_20121106_A0218_5I_R_FR09	2012-11-06T12:14:40Z	0.317005	16.5696	18.4809	21.6273	0.75365	0.954456	3.89239	4799.93	0.214829	0.0903548	0.0816028	0.613213	0.226005	0.338606	0.263487	0.171902	0.225823	0.124412	0.126045	0.523721	1.15103	1.84041	4.1444	0.260974	2.47232	2.97585	3419	1.14191	740	1507	1985	9003	4.14195	595	808	1017.5	0	0.571476	0.308786	0.0980784	0.0185494	0.00311007	0	0
TCGA-AA-A01D-01A-23_W_VU_20121106_A0218_5I_R_FR10	2012-11-06T13:52:52Z	0.316751	16.6105	18.578	21.7763	0.712623	0.941199	5.17733	4799.81	0.208796	0.0929134	0.102965	0.595325	0.228541	0.341525	0.261559	0.168376	0.197717	0.128346	0.130589	0.543348	1.16792	2.00653	5.11531	0.184229	2.79966	3.13619	3461	1.16769	707	1440	1983	8865	4.09244	594	809	1011	0.000112803	0.578003	0.304681	0.0896785	0.0224478	0.00507614	0	0
TCGA-AA-A01D-01A-23_W_VU_20121106_A0218_5I_R_FR11	2012-11-06T15:31:04Z	0.303675	16.2329	18.2878	22.0942	0.761457	0.824132	4.74008	4801.31	0.222265	0.0727717	0.0952518	0.609711	0.22761	0.337952	0.25912	0.175319	0.17375	0.124208	0.131492	0.570549	1.16208	1.84359	5.05959	0.277935	2.39623	3.73133	3487	1.13192	717	1379	1922	8654	4.08161	595	826	1023	0	0.601225	0.302635	0.0737231	0.0179108	0.00450659	0	0
TCGA-AA-A01D-01A-23_W_VU_20121106_A0218_5I_R_FR12	2012-11-06T17:09:17Z	0.311078	16.8753	18.7521	22.5325	0.691261	0.880842	3.92126	4799.06	0.196661	0.0632117	0.119239	0.620889	0.223227	0.347414	0.256339	0.17302	0.211392	0.124134	0.12992	0.534554	1.01959	1.55135	3.96622	0.22622	1.92911	2.91088	3543	1.14775	720	1412	1881	8043	3.96217	592.5	803	997	0	0.601641	0.305359	0.0655228	0.0212607	0.00621659	0	0
TCGA-AA-A01D-01A-23_W_VU_20121106_A0218_5I_R_FR13	2012-11-06T18:47:28Z	0.306127	15.7993	17.6749	20.2711	0.933859	1.02998	4.49802	4799.79	0.241922	0.0394337	0.111044	0.6076	0.207069	0.352937	0.269259	0.170734	0.211385	0.117857	0.131616	0.539142	1.20124	1.98478	5.49721	0.210765	2.35898	3.73553	3483	1.14785	717	1266	1921.5	8699	4.45811	561	779	999	0	0.60915	0.305093	0.057248	0.0197724	0.00873664	0	0
TCGA-AA-A01D-01A-23_W_VU_20121106_A0218_5I_R_FR14	2012-11-06T20:25:39Z	0.31362	16.3985	18.1823	22.0656	0.792663	0.975571	4.46677	4799.59	0.255136	0.032909	0.111227	0.600728	0.251706	0.337409	0.246485	0.1644	0.183969	0.132397	0.14099	0.542644	1.0405	1.81818	4.59976	0.142779	2.44485	3.29334	3312	1.08902	692	1324	1964.25	9148	4.1565	511	725.5	974	0	0.580564	0.316353	0.066244	0.0250328	0.0118059	0	0
TCGA-AA-A01D-01A-23_W_VU_20121106_A0218_5I_R_FR15	2012-11-06T22:03:51Z	0.29929	16.2994	18.2	21.8425	0.929749	1.16791	5.23812	4799.94	0.251354	0.0664828	0.0734997	0.608663	0.256335	0.338836	0.244144	0.160685	0.209526	0.129962	0.142279	0.518232	1.22027	2.66023	5.10133	0.209755	2.99522	3.48632	3138	1.0751	703	1254.5	1973.75	9723	4.22153	531.5	726	988	0	0.594672	0.311529	0.0699373	0.0179986	0.00586239	0	0
TCGA-AA-A01F-01A-23_W_VU_20120727_A0218_1B_R_FR01	2012-07-27T21:52:54Z	0.325565	11.8863	13.3321	15.9433	0.844294	1.056	4.17089	4799.42	0.260636	0.154234	0.375889	0.209241	0.209124	0.341198	0.265395	0.184282	0.297365	0.0858323	0.0893304	0.527472	0.87045	0.827836	3.18564	0.496803	0.434037	2.07331	3253	1.05388	1235	1442	2400	5535	3.52744	240	351	482	0	0.677868	0.278591	0.0372177	0.00469738	0.00162602	0	0
TCGA-AA-A01F-01A-23_W_VU_20120727_A0218_1B_R_FR02	2012-07-27T23:31:06Z	0.323871	11.7798	13.0088	15.7126	0.909978	1.01177	3.5959	4799.71	0.277105	0.164992	0.360285	0.197618	0.21459	0.334538	0.267102	0.18377	0.30225	0.0851801	0.0868989	0.525671	0.866812	0.780641	3.34888	0.454138	0.355035	2.08965	3300	1.04903	1263	1460	2423.25	5425	3.44433	213	317	433	0	0.677788	0.283687	0.0337327	0.0035023	0.00129032	0	0
TCGA-AA-A01F-01A-23_W_VU_20120727_A0218_1B_R_FR03	2012-07-28T01:09:18Z	0.32211	11.9403	13.3452	15.8963	0.975678	0.995672	4.03914	4799.23	0.260667	0.178227	0.37421	0.186895	0.218973	0.326422	0.27212	0.182484	0.290592	0.0891403	0.0880901	0.532177	0.856705	0.699977	2.72881	0.332114	0.194214	1.95402	3334	1.03945	1357	1518.5	2398	5554	3.4552	178	306	436	0	0.67843	0.28556	0.032229	0.00288081	0.000900252	0	0
TCGA-AA-A01F-01A-23_W_VU_20120727_A0218_1B_R_FR04	2012-07-28T02:47:31Z	0.319122	11.59	13.0027	15.9821	0.909384	1.07946	3.14765	4799.78	0.266479	0.180996	0.367846	0.184678	0.235793	0.327748	0.259804	0.176655	0.235451	0.118645	0.0998948	0.546009	0.848996	0.740732	3.00006	0.333571	0.203126	1.78344	3159	1.01823	1407	1653	2409.5	6380	3.41955	180	277	408	0	0.669279	0.290439	0.0368339	0.00203762	0.00141066	0	0
TCGA-AA-A01F-01A-23_W_VU_20120727_A0218_1B_R_FR05	2012-07-28T04:25:43Z	0.317984	12.0642	13.5436	16.5881	0.922915	0.968229	3.95521	4799.77	0.308505	0.0636207	0.0548723	0.573002	0.279461	0.302156	0.250058	0.168325	0.216409	0.12442	0.108373	0.550798	0.992116	2.16272	4.1037	0.547532	2.07777	2.80408	3028	1.03832	1363.75	2111	3226.25	9186	4.75589	499	670	811.75	0	0.591552	0.324298	0.0684738	0.0123013	0.0033747	0	0
TCGA-AA-A01F-01A-23_W_VU_20120728_A0218_1B_R_FR06	2012-07-28T06:03:55Z	0.305859	11.2488	12.6308	15.331	0.936406	0.887585	4.03878	4799.31	0.22594	0.127743	0.0705995	0.575717	0.266089	0.316072	0.251969	0.165871	0.212123	0.124574	0.111699	0.551605	1.04818	1.73787	3.71303	0.524962	1.73653	2.84719	3030	1.02161	1403	1951	3204.5	8602	4.34459	498	664	807	0	0.598582	0.321902	0.0635899	0.0126715	0.00325506	0	0
TCGA-AA-A01F-01A-23_W_VU_20120728_A0218_1B_R_FR07	2012-07-28T07:42:07Z	0.292957	12.6017	14.5062	18.0958	0.811373	0.897663	3.33263	4799.26	0.260195	0.218116	0.383601	0.138088	0.230522	0.340758	0.262964	0.165756	0.235244	0.106872	0.0999553	0.557928	0.989432	0.899747	2.53822	0.699956	0.269487	1.58686	3025	0.985621	1443	1686	2525	6233	3.40779	196	291	421	0	0.657147	0.286539	0.0500562	0.00417135	0.00192524	0	0.000160436
TCGA-AA-A01F-01A-23_W_VU_20120728_A0218_1B_R_FR08	2012-07-28T09:20:19Z	0.290497	10.4575	11.7494	14.1487	0.883229	0.887013	3.49581	4798.84	0.264852	0.242227	0.35055	0.142371	0.24255	0.337561	0.256015	0.163874	0.222872	0.108954	0.105915	0.562259	0.885246	0.766611	4.39386	0.745864	0.225344	3.16821	3017	0.999404	1474	2043	2619	6303	3.43042	228	309	398	0	0.736951	0.238141	0.0226876	0.0017452	0.000475964	0	0
TCGA-AA-A01F-01A-23_W_VU_20120728_A0218_1B_R_FR09	2012-07-28T10:58:29Z	0.301099	10.2005	11.5977	13.6735	0.795346	0.893618	4.64764	4799.08	0.262617	0.169901	0.414482	0.153	0.236119	0.337178	0.259245	0.167458	0.229339	0.103923	0.101945	0.564792	1.02391	0.896623	3.34915	0.669356	0.219461	2.6503	3000	0.955717	1428	1947	2569	6277	3.31924	244	326	401	0	0.771228	0.209973	0.0167277	0.00127449	0.000796559	0	0
TCGA-AA-A01F-01A-23_W_VU_20120728_A0218_1B_R_FR10	2012-07-28T12:36:41Z	0.30927	12.1195	13.5191	16.4948	0.781481	0.99079	3.60484	4799.09	0.288004	0.127019	0.183321	0.401655	0.24457	0.316176	0.247238	0.192016	0.239865	0.101066	0.100237	0.558831	0.994908	0.873516	2.68339	0.717217	0.467706	2.01764	2816	0.941917	1452	2194	2620	6386	3.45505	285	381	469.75	0	0.747573	0.234576	0.0167554	0.000469778	0.00062637	0	0
TCGA-AA-A01F-01A-23_W_VU_20120728_A0218_1B_R_FR11	2012-07-28T14:14:53Z	0.306745	12.5099	13.955	17.863	0.785437	0.835816	4.1123	4799.32	0.268864	0.149746	0.160671	0.420719	0.239192	0.325719	0.248464	0.186625	0.244943	0.100594	0.101901	0.552561	0.980303	0.963343	3.58721	0.711219	0.475062	2.54243	2837	0.92926	1414	2030	2655	6331	3.44948	280	408	519	0	0.686621	0.271679	0.0341178	0.00631812	0.00126362	0	0
TCGA-AA-A01F-01A-23_W_VU_20120728_A0218_1B_R_FR12	2012-07-28T15:53:05Z	0.314006	12.2773	13.8521	17.1998	0.762205	1.00172	3.84008	4799.74	0.280599	0.125427	0.266476	0.327498	0.243543	0.329863	0.248407	0.178187	0.224036	0.100482	0.10295	0.572533	1.06247	0.9429	3.11102	0.805439	0.467975	2.58673	2915	0.949079	1447.5	1979	2615	6226	3.50611	277	424	546	0	0.648731	0.305172	0.0417604	0.0038548	0.00048185	0	0
TCGA-AA-A01F-01A-23_W_VU_20120728_A0218_1B_R_FR13	2012-07-28T17:31:17Z	0.315068	12.3856	13.9269	17.2844	0.79603	0.987573	3.9254	4799.68	0.281315	0.115442	0.201088	0.402155	0.218213	0.338606	0.249769	0.193413	0.26586	0.0940116	0.0966461	0.543482	0.92783	0.964553	2.83635	0.847907	0.437715	2.27867	2887	0.960251	1448	1892	2542	6059	3.48899	245	387	523	0	0.66067	0.292788	0.037795	0.00825219	0.000495131	0	0
TCGA-AA-A01F-01A-23_W_VU_20120728_A0218_1B_R_FR14	2012-07-28T19:09:29Z	0.317967	11.7098	13.0653	15.5955	1.07129	0.950972	3.76012	4799.79	0.27707	0.0436197	0.0932494	0.586061	0.265891	0.310423	0.251122	0.172563	0.226376	0.103947	0.11508	0.554597	0.967939	1.47781	4.96814	0.544007	1.49981	3.85351	2990	1.02672	1338	2019.5	2970.75	8460	4.65791	396	593	778	0	0.651655	0.296099	0.049409	0.00212766	0.00070922	0	0
TCGA-AA-A01F-01A-23_W_VU_20120728_A0218_1B_R_FR15	2012-07-28T20:47:41Z	0.324339	12.44	14.1711	17.2981	0.821928	1.02162	4.06417	4799.81	0.247649	0.165404	0.227794	0.359154	0.199956	0.341767	0.265989	0.192288	0.290077	0.0869021	0.0890904	0.533931	0.948375	0.840389	4.50574	0.493773	0.363805	3.12991	3163	0.997997	1352	1491	2427.5	5522	3.40756	242.25	351	469	0	0.655741	0.298261	0.0432814	0.00144875	0.00126766	0	0
TCGA-AA-A01I-01A-12_W_VU_20121118_A0218_6E_R_FR01	2012-11-18T12:47:48Z	0.31503	13.6949	15.3459	18.8147	0.799696	0.993543	4.84683	4799.79	0.292928	0.0788118	0.0686597	0.559601	0.262836	0.31676	0.222569	0.197835	0.208283	0.122239	0.124894	0.544584	1.11205	1.44464	4.78815	0.570109	1.8171	3.53598	3412	1.10047	1537.75	2410	2857.25	9288	4.38918	560	734	952	0	0.712963	0.265504	0.0194875	0.000645995	0.00139966	0	0
TCGA-AA-A01I-01A-12_W_VU_20121118_A0218_6E_R_FR02	2012-11-18T14:26:02Z	0.323405	14.3352	16.0271	19.5607	0.935999	0.942902	4.28944	4799.61	0.321201	0.0608093	0.121629	0.496361	0.286556	0.30244	0.210757	0.200247	0.202023	0.125829	0.124474	0.547673	1.12619	1.45497	5.77703	0.668663	1.69251	4.56621	3466	1.10194	1539.25	2435.5	2908.75	9434	4.64971	599	748	947	0	0.700975	0.264893	0.0314819	0.00190799	0.000741997	0	0
TCGA-AA-A01I-01A-12_W_VU_20121118_A0218_6E_R_FR03	2012-11-18T16:04:14Z	0.328448	14.3033	16.0129	19.2818	0.743535	0.952616	4.38818	4799.2	0.301691	0.0594738	0.0938747	0.54496	0.262154	0.313933	0.222017	0.201896	0.210531	0.121755	0.118472	0.549243	1.11608	1.43904	3.77224	0.601526	1.92715	2.68956	3405	1.11436	1567	2387	2888	9006	4.33108	629	786	950	0	0.698867	0.272485	0.0255385	0.00177659	0.00133245	0	0
TCGA-AA-A01I-01A-12_W_VU_20121118_A0218_6E_R_FR04	2012-11-18T17:42:26Z	0.328069	14.0888	15.6012	18.802	0.784535	0.811946	4.89518	4799.75	0.289136	0.0750059	0.0846559	0.551202	0.276818	0.310426	0.21188	0.200876	0.178625	0.128904	0.123184	0.569287	1.15101	1.39629	3.71074	0.447659	1.91739	2.69626	3484	1.11491	1524.75	2398	2949	8928	4.28728	627	803	946	0	0.684924	0.285282	0.0268817	0.00179211	0.00112007	0	0
TCGA-AA-A01I-01A-12_W_VU_20121118_A0218_6E_R_FR05	2012-11-18T19:20:38Z	0.32297	14.3038	16.1704	19.6539	0.77909	0.819697	4.77985	4799.83	0.29584	0.0719613	0.0644025	0.567796	0.26877	0.308023	0.218342	0.204865	0.179508	0.130103	0.122392	0.567996	1.12466	1.38919	4.20944	0.659003	2.05813	2.98228	3431	1.11105	1551.5	2461	2952.5	9103	4.40433	621	806	960	0	0.716577	0.250687	0.0299901	0.00208722	0.000659123	0	0
TCGA-AA-A01I-01A-12_W_VU_20121118_A0218_6E_R_FR06	2012-11-18T20:58:49Z	0.318705	14.6096	16.4437	19.9031	0.62079	0.7385	3.80433	4799.8	0.222398	0.151252	0.106421	0.519929	0.265095	0.315947	0.213293	0.205666	0.179068	0.127208	0.122424	0.5713	1.1501	1.34247	4.22895	0.51142	2.07019	2.51554	3544	1.14698	1569.75	2422.5	2996	8682	4.14919	633	821	978	0	0.72299	0.253167	0.0205022	0.00126699	0.00207326	0	0
TCGA-AA-A01I-01A-12_W_VU_20121118_A0218_6E_R_FR07	2012-11-18T22:37:01Z	0.316802	14.3626	16.3013	19.7805	0.701559	0.774762	3.79108	4799.7	0.212017	0.115546	0.127765	0.544672	0.245728	0.330849	0.217862	0.205562	0.207292	0.120135	0.120463	0.55211	1.17014	1.27564	3.74088	0.527715	1.95668	2.33871	3549	1.1397	1521	2385	3010	8469	4.22853	615	808	963	0	0.759594	0.219625	0.0178297	0.0010627	0.00188924	0	0
TCGA-AA-A01I-01A-12_W_VU_20121118_A0218_6E_R_FR08	2012-11-19T00:15:13Z	0.313335	14.1671	15.9938	19.4042	0.67088	0.763666	3.55293	4799.3	0.235177	0.11065	0.121362	0.532811	0.225414	0.335303	0.238802	0.200481	0.225667	0.123751	0.125148	0.525433	1.10158	1.60625	4.10288	0.499317	2.32966	2.47254	3369	1.09729	1562	2411	2983	9134	4.38201	597	797	965	0	0.745675	0.21951	0.0309831	0.00284651	0.00098533	0	0
TCGA-AA-A01I-01A-12_W_VU_20121118_A0218_6E_R_FR09	2012-11-19T01:53:25Z	0.318885	14.2099	16.0217	19.3982	0.723528	0.837423	4.06155	4799.02	0.248672	0.100884	0.098262	0.552182	0.230464	0.33531	0.230257	0.203969	0.224443	0.126844	0.127984	0.520728	1.13285	1.51783	3.89708	0.569746	2.31043	2.42165	3314	1.10591	1487.25	2478.5	2987	9436	4.313	605	791	972	0	0.713544	0.249046	0.0345485	0.00211954	0.00074184	0	0
